Source?,Date (MSM time) (MM/DD/YYYY),Time since reset (HH:MM:SS),"Day? (Local, 6am-8pm)","Night? (Local, 6am-8pm)",Torches Lit,Island,Titan skin?,Parent 1 Species,Parent 1 Level,Parent 2 Species,Parent 2 Level,Result Monster
bramarts,9/2/2025,,False,False,10.0,Air,True,T-Rox,10,Rare T-Rox,20,T-Rox
bramarts,9/2/2025,,False,False,10.0,Water,True,Pummel,16,Rare Pummel,20,Pummel
bramarts,9/2/2025,,False,False,10.0,Water,True,Pummel,16,Rare Pummel,20,Rare Pummel
bramarts,9/2/2025,,False,False,10.0,Earth,True,Furcorn,20,Rare Furcorn,20,Furcorn
bramarts,9/2/2025,,False,False,10.0,Earth,True,Furcorn,20,Rare Furcorn,20,Furcorn
bramarts,9/2/2025,,False,False,10.0,Oasis,False,Maw,20,Rare Maw,20,Maw
bramarts,9/2/2025,,False,False,10.0,Oasis,False,Maw,20,Rare Maw,20,Maw
bramarts,9/2/2025,,False,False,10.0,Light,False,Spytrap,20,Rare TooToo,20,Spytrap
bramarts,9/2/2025,,False,False,10.0,Light,False,Spytrap,20,Rare TooToo,20,TooToo
bramarts,9/2/2025,,False,False,10.0,Psychic,False,Tapricorn,20,Rare Rooba,20,Rooba
bramarts,9/2/2025,,False,False,10.0,Psychic,False,Tapricorn,20,Rare Rooba,20,Tapricorn
bramarts,9/2/2025,,False,False,10.0,Faerie,False,Cantorell,20,Bridg-it,20,Rare Noggin
bramarts,9/2/2025,,False,False,10.0,Faerie,False,Cantorell,20,Bridg-it,20,Cantorell
bramarts,9/2/2025,,False,False,10.0,Bone,False,Fwog,20,Rare Fwog,10,Fwog
bramarts,9/2/2025,,False,False,10.0,Bone,False,Fwog,20,Rare Fwog,10,Fwog
bramarts,9/2/2025,,False,False,10.0,M Plant,False,Maw,20,Rare Maw,10,Maw
bramarts,9/2/2025,,False,False,10.0,M Plant,False,Maw,20,Rare Maw,10,Maw
bramarts,9/2/2025,,False,False,10.0,M Cold,False,Maw,20,Rare Maw,10,Maw
bramarts,9/2/2025,,False,False,10.0,M Air,False,T-Rox,15,Rare T-Rox,20,T-Rox
bramarts,9/2/2025,,False,False,10.0,M Air,False,T-Rox,15,Rare T-Rox,20,T-Rox
bramarts,9/2/2025,,False,False,10.0,M Water,False,Rare Scups,20,Pummel,20,Pummel
bramarts,9/2/2025,,False,False,10.0,M Water,False,Rare Scups,20,Pummel,20,Anglow
bramarts,9/2/2025,,False,False,10.0,M Light,False,Blow't,20,Rare Boskus,20,Boskus
bramarts,9/2/2025,,False,False,10.0,M Light,False,Blow't,20,Rare Boskus,20,Boskus
bramarts,9/2/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Phangler,20,Epic Potbelly
bramarts,9/2/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Phangler,20,Phangler
bramarts,9/2/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Boskus,20,Boskus
bramarts,9/2/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Boskus,20,Boskus
bramarts,9/2/2025,,False,False,10.0,M Bone,False,Withur,20,Uuduk,20,Withur
bramarts,9/2/2025,,False,False,10.0,M Bone,False,Withur,20,Uuduk,20,Uuduk
bramarts,9/2/2025,,False,False,10.0,Plant,True,Maw,20,Rare Maw,10,Maw
bramarts,9/2/2025,,False,False,10.0,Plant,True,Maw,20,Rare Maw,10,Maw
bramarts,9/2/2025,,False,False,10.0,Cold,True,Maw,20,Rare Maw,10,Maw
bramarts,9/2/2025,,False,False,10.0,Cold,True,Maw,20,Rare Maw,10,Maw
bramarts,9/2/2025,,False,False,10.0,Sanctum,False,Xyster,20,Cahoot,20,Cahoot
bramarts,9/2/2025,,False,False,10.0,Sanctum,False,Xyster,20,Cahoot,20,Cahoot
bramarts,9/2/2025,,False,False,10.0,Oasis,False,Maw,20,Rare Maw,20,Maw
bramarts,9/2/2025,,False,False,10.0,Oasis,False,Maw,20,Rare Maw,20,Maw
bramarts,9/3/2025,,False,False,10.0,Plant,True,Maw,20,Rare Maw,10,Maw
bramarts,9/3/2025,,False,False,10.0,Plant,True,Maw,20,Rare Maw,10,Maw
bramarts,9/3/2025,,False,False,10.0,Cold,True,Deedge,20,Rare Deedge,20,Deedge
bramarts,9/3/2025,,False,False,10.0,Cold,True,Deedge,20,Rare Deedge,20,Rare Deedge
bramarts,9/3/2025,,False,False,10.0,Air,True,Congle,10,Rare Congle,20,Congle
bramarts,9/3/2025,,False,False,10.0,Air,True,Congle,10,Rare Congle,20,Rare Congle
bramarts,9/3/2025,,False,False,10.0,Water,True,Spunge,16,Rare Spunge,20,Spunge
bramarts,9/3/2025,,False,False,10.0,Water,True,Spunge,16,Rare Spunge,20,Spunge
bramarts,9/3/2025,,False,False,10.0,Earth,True,Dandidoo,17,Rare Dandidoo,20,Dandidoo
bramarts,9/3/2025,,False,False,10.0,Earth,True,Dandidoo,17,Rare Dandidoo,20,Dandidoo
bramarts,9/3/2025,,False,False,10.0,Haven,False,Floogull,20,Rare Dandidoo,20,Floogull
bramarts,9/3/2025,,False,False,10.0,Haven,False,Floogull,20,Rare Dandidoo,20,Floogull
bramarts,9/3/2025,,False,False,10.0,Oasis,False,Rare Congle,20,Phangler,20,Rare Congle
bramarts,9/3/2025,,False,False,10.0,Oasis,False,Rare Congle,20,Phangler,20,Phangler
bramarts,9/3/2025,,False,False,10.0,Light,False,Gob,20,Rare Gob,20,Gob
bramarts,9/3/2025,,False,False,10.0,Light,False,Gob,20,Rare Gob,20,Rare Gob
bramarts,9/3/2025,,False,False,10.0,M Plant,False,Maw,20,Rare Maw,10,Maw
bramarts,9/3/2025,,False,False,10.0,M Plant,False,Maw,20,Rare Maw,10,Rare Maw
bramarts,9/3/2025,,False,False,10.0,M Cold,False,Deedge,15,Rare Deedge,20,Deedge
bramarts,9/3/2025,,False,False,10.0,M Cold,False,Deedge,15,Rare Deedge,20,Deedge
bramarts,9/3/2025,,False,False,10.0,M Air,False,Congle,10,Rare Congle,20,Congle
bramarts,9/3/2025,,False,False,10.0,M Air,False,Congle,10,Rare Congle,20,Congle
bramarts,9/3/2025,,False,False,10.0,M Water,False,Spunge,20,Rare Spunge,16,Spunge
bramarts,9/3/2025,,False,False,10.0,M Earth,False,Clamble,20,Rare Pango,20,Pango
bramarts,9/3/2025,,False,False,10.0,M Earth,False,Clamble,20,Rare Pango,20,Pango
bramarts,9/3/2025,,False,False,10.0,M Light,False,Blow't,20,Furcorn,20,Furcorn
bramarts,9/3/2025,,False,False,10.0,M Light,False,Blow't,20,Furcorn,20,Blow't
bramarts,9/3/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Oaktopus,20,Gloptic
bramarts,9/3/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Oaktopus,20,Gloptic
bramarts,9/3/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Drumpler,20,Pladdie
bramarts,9/3/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Drumpler,20,Drumpler
bramarts,9/3/2025,,False,False,10.0,Plant,True,Maw,20,Rare Maw,10,Maw
bramarts,9/3/2025,,False,False,10.0,Plant,True,Maw,20,Rare Maw,10,Maw
bramarts,9/3/2025,,False,False,10.0,Sanctum,False,G'day,20,Frondley,20,Frondley
bramarts,9/3/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Drumpler,20,Pladdie
bramarts,9/3/2025,,False,False,10.0,Plant,True,Maw,20,Rare Maw,10,Maw
bramarts,9/3/2025,,False,False,10.0,Plant,True,Maw,20,Rare Maw,10,Maw
bramarts,9/3/2025,,False,False,10.0,Plant,True,Maw,20,Rare Maw,10,Maw
bramarts,9/3/2025,,False,False,10.0,Plant,True,Maw,20,Rare Maw,10,Maw
bramarts,9/3/2025,,False,False,10.0,Air,True,Congle,10,Rare Congle,20,Congle
bramarts,9/3/2025,,False,False,10.0,Water,True,Spunge,16,Rare Spunge,20,Spunge
bramarts,9/3/2025,,False,False,10.0,Water,True,Spunge,16,Rare Spunge,20,Spunge
bramarts,9/3/2025,,False,False,10.0,Earth,True,Dandidoo,17,Rare Dandidoo,20,Dandidoo
bramarts,9/3/2025,,False,False,10.0,Earth,True,Dandidoo,17,Rare Dandidoo,20,Dandidoo
bramarts,9/3/2025,,False,False,10.0,Oasis,False,Rare Congle,20,Phangler,20,Rare Phangler
bramarts,9/3/2025,,False,False,10.0,Light,False,Blow't,20,Rare Kayna,20,Kayna
bramarts,9/3/2025,,True,False,10.0,Bone,False,Plinkajou,20,Withur,20,Withur
bramarts,9/3/2025,,True,False,10.0,Bone,False,Plinkajou,20,Withur,20,Withur
bramarts,9/3/2025,,False,False,10.0,M Plant,False,Maw,20,Rare Maw,10,Maw
bramarts,9/3/2025,,False,False,10.0,M Plant,False,Maw,20,Rare Maw,10,Maw
bramarts,9/3/2025,,False,False,10.0,M Air,False,Congle,10,Rare Congle,20,Congle
bramarts,9/3/2025,,False,False,10.0,M Air,False,Congle,10,Rare Congle,20,Congle
bramarts,9/3/2025,,False,False,10.0,M Water,False,Spunge,20,Rare Spunge,16,Spunge
bramarts,9/3/2025,,False,False,10.0,M Earth,False,Clamble,20,Rare Pango,20,Pango
bramarts,9/3/2025,,False,False,10.0,M Earth,False,Clamble,20,Rare Pango,20,Pango
bramarts,9/3/2025,,False,False,10.0,M Light,False,Blow't,20,Furcorn,20,Blow't
bramarts,9/3/2025,,False,False,10.0,Plant,True,Maw,20,Rare Maw,10,Maw
bramarts,9/3/2025,,False,False,10.0,Plant,True,Maw,20,Rare Maw,10,Maw
bramarts,9/3/2025,,False,False,10.0,Air,True,Congle,10,Rare Congle,20,Congle
bramarts,9/3/2025,,False,False,10.0,Oasis,False,Rare Congle,20,Phangler,20,Phangler
bramarts,9/3/2025,,False,False,10.0,Light,False,Blow't,20,Rare Kayna,20,Kayna
bramarts,9/3/2025,,False,False,10.0,Ethereal,False,Rare Nebulob,20,Rare Fung Pray,20,Fung Pray
bramarts,9/3/2025,,False,False,10.0,Ethereal,False,Rare Nebulob,20,Rare Fung Pray,20,Nebulob
bramarts,9/3/2025,,False,False,10.0,Sanctum,False,G'day,20,Frondley,20,G'day
bramarts,9/4/2025,,False,False,10.0,Plant,True,Maw,20,Rare Maw,20,Maw
bramarts,9/4/2025,,False,False,10.0,Plant,True,Maw,20,Rare Maw,20,Maw
bramarts,9/4/2025,,False,False,10.0,Cold,True,Deedge,20,Rare Deedge,20,Deedge
bramarts,9/4/2025,,False,False,10.0,Cold,True,Deedge,20,Rare Deedge,20,Deedge
bramarts,9/4/2025,,False,False,10.0,Air,True,Congle,10,Rare Congle,20,Congle
bramarts,9/4/2025,,False,False,10.0,Air,True,Congle,10,Rare Congle,20,Congle
bramarts,9/4/2025,,False,False,10.0,Water,True,Spunge,16,Rare Spunge,20,Spunge
bramarts,9/4/2025,,False,False,10.0,Water,True,Spunge,16,Rare Spunge,20,Spunge
bramarts,9/4/2025,,False,False,10.0,Earth,True,Dandidoo,17,Rare Dandidoo,20,Dandidoo
bramarts,9/4/2025,,False,False,10.0,Earth,True,Dandidoo,17,Rare Dandidoo,20,Rare Dandidoo
bramarts,9/4/2025,,False,False,10.0,Haven,False,Floogull,20,Rare Dandidoo,20,Dandidoo
bramarts,9/4/2025,,False,False,10.0,Haven,False,Floogull,20,Rare Dandidoo,20,Floogull
bramarts,9/4/2025,,False,False,10.0,Oasis,False,Rare Congle,20,Phangler,20,Congle
bramarts,9/4/2025,,False,False,10.0,Oasis,False,Rare Congle,20,Phangler,20,Rare Phangler
bramarts,9/4/2025,,False,False,10.0,Light,False,Blow't,20,Rare Kayna,20,Epic Yelmut
bramarts,9/4/2025,,False,False,10.0,Light,False,Blow't,20,Rare Kayna,20,Kayna
bramarts,9/4/2025,,False,False,10.0,M Plant,False,Maw,20,Rare Maw,10,Maw
bramarts,9/4/2025,,False,False,10.0,M Plant,False,Maw,20,Rare Maw,10,Maw
bramarts,9/4/2025,,False,False,10.0,M Cold,False,Deedge,15,Rare Deedge,20,Deedge
bramarts,9/4/2025,,False,False,10.0,M Cold,False,Deedge,15,Rare Deedge,20,Deedge
bramarts,9/4/2025,,False,False,10.0,M Air,False,Congle,10,Rare Congle,20,Congle
bramarts,9/4/2025,,False,False,10.0,M Air,False,Congle,10,Rare Congle,20,Congle
bramarts,9/4/2025,,False,False,10.0,M Water,False,Spunge,20,Rare Spunge,16,Spunge
bramarts,9/4/2025,,False,False,10.0,M Water,False,Spunge,20,Rare Spunge,16,Rare Spunge
bramarts,9/4/2025,,False,False,10.0,M Earth,False,Clamble,20,Rare Pango,20,Pango
bramarts,9/4/2025,,False,False,10.0,M Earth,False,Clamble,20,Rare Pango,20,Clamble
bramarts,9/4/2025,,False,False,10.0,M Light,False,Blow't,20,Furcorn,20,Blow't
bramarts,9/4/2025,,False,False,10.0,M Psychic,False,Gloptic,20,Oaktopus,20,Epic Kayna
bramarts,9/4/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Drumpler,20,Pladdie
bramarts,9/4/2025,,False,False,10.0,M Faerie,False,Pladdie,20,Drumpler,20,Pladdie
bramarts,9/4/2025,,False,False,10.0,Plant,True,Maw,20,Rare Maw,10,Maw
bramarts,9/4/2025,,False,False,10.0,Plant,True,Maw,20,Rare Maw,10,Maw
bramarts,9/4/2025,,False,False,10.0,Sanctum,False,G'day,20,Frondley,20,Rare Fluoress
bramarts,9/4/2025,,False,False,10.0,Shugabush,False,Shugabush,10,Rare Deedge,10,Shugabush
bramarts,9/4/2025,,False,False,10.0,Shugabush,False,Shugabush,10,Rare Deedge,10,Rare Deedge
bramarts,9/4/2025,,False,False,10.0,Shanty,False,Spurrit,20,Monculus,20,Monculus
bramarts,9/4/2025,,False,False,10.0,Shanty,False,Spurrit,20,Monculus,20,Monculus
bramarts,9/4/2025,,False,False,10.0,Plant,True,Maw,20,Rare Maw,10,Maw
bramarts,9/4/2025,,False,False,10.0,Plant,True,Maw,20,Rare Maw,10,Maw
bramarts,9/4/2025,,False,False,10.0,Earth,True,Dandidoo,17,Rare Dandidoo,20,Dandidoo
bramarts,9/4/2025,,False,False,10.0,Earth,True,Dandidoo,17,Rare Dandidoo,20,Rare Dandidoo
bramarts,9/4/2025,,False,False,10.0,Haven,False,Floogull,20,Rare Dandidoo,20,Floogull
bramarts,9/4/2025,,False,False,10.0,Light,False,Blow't,20,Rare Kayna,20,Kayna
bramarts,9/4/2025,,True,False,10.0,Bone,False,Plinkajou,20,Withur,20,Withur
bramarts,9/4/2025,,True,False,10.0,Bone,False,Plinkajou,20,Withur,20,Withur
bramarts,9/4/2025,,False,False,10.0,M Earth,False,Clamble,20,Rare Pango,20,Clamble
bramarts,9/4/2025,,False,False,10.0,Sanctum,False,G'day,20,Frondley,20,Rare Fluoress
silv_3r1,8/20/2025,2:20,True,False,0.0,Bone,False,Plinkajou,16,Withur,16,Arcorina
silv_3r1,8/20/2025,2:20,True,False,0.0,Bone,False,Plinkajou,16,Withur,16,Withur
silv_3r1,8/20/2025,2:28,False,False,10.0,Shanty,False,Punkleton,15,Yool,15,Punkleton
silv_3r1,8/21/2025,,False,False,10.0,Shanty,False,Punkleton,15,Yool,15,Yool
silv_3r1,8/26/2025,,False,False,0.0,Shanty,False,Punkleton,15,Yool,15,Yool
silv_3r1,8/27/2025,,False,False,0.0,Plant,False,Entbrat,16,T-Rox,15,T-Rox
silv_3r1,8/27/2025,,False,False,0.0,Plant,False,Entbrat,16,T-Rox,15,T-Rox
silv_3r1,8/27/2025,,False,False,0.0,Cold,False,Deedge,16,Bowgart,10,Bowgart
silv_3r1,8/27/2025,,False,False,0.0,Cold,False,Deedge,16,Bowgart,10,Bowgart
silv_3r1,8/27/2025,,False,False,10.0,Air,False,Toe Jammer,15,Mammott,15,Maw
silv_3r1,8/27/2025,,False,False,10.0,Air,False,Toe Jammer,15,Mammott,15,Maw
silv_3r1,8/27/2025,,False,False,0.0,Water,False,Shellbeat,17,Pummel,10,Pummel
silv_3r1,8/27/2025,,False,False,0.0,Water,False,Shellbeat,17,Pummel,10,Pummel
silv_3r1,8/27/2025,,False,False,0.0,Earth,False,PomPom,10,Clamble,10,PomPom
silv_3r1,8/27/2025,,False,False,0.0,Earth,False,PomPom,10,Clamble,10,Clamble
silv_3r1,8/27/2025,,False,False,0.0,Oasis,False,Sneyser,16,Maw,15,Maw
silv_3r1,8/27/2025,,False,False,0.0,Light,False,TooToo,13,Spytrap,13,TooToo
silv_3r1,8/27/2025,,False,False,0.0,Light,False,TooToo,13,Spytrap,13,Spytrap
silv_3r1,8/27/2025,,False,False,0.0,Psychic,False,Tapricorn,18,Rooba,18,Rooba
silv_3r1,8/27/2025,,False,False,0.0,Psychic,False,Tapricorn,18,Rooba,18,Rooba
silv_3r1,8/27/2025,,False,False,0.0,Faerie,False,Bridg-it,10,Cantorell,10,Bridg-it
silv_3r1,8/28/2025,,False,False,0.0,Faerie,False,Bridg-it,10,Cantorell,10,Bridg-it
silv_3r1,8/28/2025,,False,False,0.0,Bone,False,Withur,16,Banjaw,10,Banjaw
silv_3r1,8/28/2025,,False,False,0.0,Bone,False,Withur,16,Banjaw,10,Banjaw
silv_3r1,8/28/2025,,False,False,10.0,Sanctum,False,Roarick,10,Mushaboom,10,Rare Mushaboom
silv_3r1,8/28/2025,,False,False,10.0,Sanctum,False,Roarick,10,Mushaboom,10,Roarick
silv_3r1,8/28/2025,,False,False,0.0,Shanty,False,Punkleton,15,Yool,15,Rare Punkleton
silv_3r1,8/28/2025,,False,False,0.0,M Plant,False,Bowgart,10,Rare T-Rox,10,T-Rox
silv_3r1,8/28/2025,,False,False,0.0,M Plant,False,Bowgart,10,Rare T-Rox,10,Rare Bowgart
silv_3r1,8/28/2025,,False,False,0.0,M Cold,False,Deedge,17,Bowgart,4,Bowgart
silv_3r1,8/28/2025,,False,False,0.0,M Cold,False,Deedge,17,Bowgart,4,Rare Bowgart
silv_3r1,8/28/2025,,False,False,0.0,M AIr,False,Riff,16,T-Rox,10,T-Rox
silv_3r1,8/28/2025,,False,False,0.0,M AIr,False,Riff,16,T-Rox,10,T-Rox
silv_3r1,8/28/2025,,False,False,0.0,M Water,False,Shellbeat,16,Pummel,4,Pummel
silv_3r1,8/28/2025,,False,False,0.0,M Water,False,Shellbeat,16,Pummel,4,Pummel
silv_3r1,8/28/2025,,False,False,0.0,M Earth,False,Quarrister,17,Clamble,4,Clamble
silv_3r1,8/28/2025,,False,False,0.0,M Earth,False,Quarrister,17,Clamble,4,Clamble
silv_3r1,8/28/2025,,False,False,0.0,Air,False,Toe Jammer,15,Mammott,15,Maw
silv_3r1,8/28/2025,,False,False,0.0,Air,False,Toe Jammer,15,Mammott,15,Maw
silv_3r1,8/28/2025,,False,False,0.0,Oasis,False,Sneyser,16,Maw,15,Maw
silv_3r1,8/28/2025,,False,False,0.0,Oasis,False,Sneyser,16,Maw,15,Maw
silv_3r1,8/28/2025,,False,False,0.0,Oasis,False,Sneyser,16,Maw,15,Maw
silv_3r1,8/28/2025,,False,False,0.0,Oasis,False,Sneyser,16,Maw,15,Maw
silv_3r1,8/28/2025,,False,False,0.0,Oasis,False,Sneyser,16,Maw,15,Maw
silv_3r1,8/28/2025,,False,False,0.0,Oasis,False,Sneyser,16,Maw,15,Maw
silv_3r1,8/28/2025,,False,False,0.0,Oasis,False,Sneyser,16,Maw,15,Maw
silv_3r1,8/28/2025,,False,False,,M Bone,False,Withur,15,Banjaw,15,Withur
silv_3r1,8/29/2025,,False,False,,Plant,False,Bowgart,15,T-Rox,15,Bowgart
silv_3r1,8/29/2025,,False,False,,Plant,False,Bowgart,15,T-Rox,15,T-Rox
silv_3r1,8/29/2025,,False,False,0.0,Cold,False,Deedge,16,Bowgart,10,Bowgart
silv_3r1,8/29/2025,,False,False,0.0,Cold,False,Deedge,16,Bowgart,10,Bowgart
silv_3r1,8/29/2025,,False,False,0.0,Air,False,Toe Jammer,15,Mammott,15,Maw
silv_3r1,8/29/2025,,False,False,0.0,Water,False,Shellbeat,17,Pummel,10,Pummel
silv_3r1,8/29/2025,,False,False,0.0,Water,False,Shellbeat,17,Pummel,10,Jeeode
silv_3r1,8/29/2025,,False,False,0.0,Earth,False,PomPom,10,Clamble,10,Rare Noggin
silv_3r1,8/29/2025,,False,False,0.0,Earth,False,Quarrister,16,Clamble,10,Clamble
silv_3r1,8/29/2025,,False,False,0.0,Oasis,False,Sneyser,16,Maw,15,Maw
silv_3r1,8/29/2025,,False,False,,Light,False,Spytrap,13,TooToo,13,Rare Fluoress
silv_3r1,8/29/2025,,False,False,0.0,Psychic,False,Tapricorn,18,Periscorp,18,Tapricorn
silv_3r1,8/29/2025,,False,False,0.0,Psychic,False,Tapricorn,18,Periscorp,18,Tapricorn
silv_3r1,8/29/2025,,False,False,0.0,Faerie,False,Bridg-it,10,Cantorell,10,Bridg-it
silv_3r1,8/29/2025,,False,False,0.0,Faerie,False,Bridg-it,10,Cantorell,10,Rare Floot Fly
silv_3r1,8/29/2025,,False,False,0.0,Bone,False,Withur,16,Banjaw,10,Rare Toe Jammer
silv_3r1,8/29/2025,,False,False,0.0,Bone,False,Withur,16,Banjaw,10,Withur
silv_3r1,8/29/2025,,False,False,0.0,Sanctum,False,Roarick,10,Mushaboom,10,Roarick
silv_3r1,8/29/2025,,False,False,0.0,M Plant,False,Bowgart,10,Rare T-Rox,10,Bowgart
silv_3r1,8/29/2025,,False,False,0.0,M Plant,False,Bowgart,10,Rare T-Rox,10,Bowgart
silv_3r1,8/29/2025,,False,False,0.0,M Cold,False,Deedge,16,Bowgart,10,Bowgart
silv_3r1,8/29/2025,,False,False,0.0,M Cold,False,Deedge,16,Bowgart,10,Bowgart
silv_3r1,8/29/2025,,False,False,0.0,M AIr,False,Riff,16,T-Rox,10,T-Rox
silv_3r1,8/29/2025,,False,False,0.0,M AIr,False,Riff,16,T-Rox,10,T-Rox
silv_3r1,8/29/2025,,False,False,0.0,M Water,False,Shellbeat,16,Pummel,10,Pummel
silv_3r1,8/29/2025,,False,False,0.0,M Water,False,Shellbeat,16,Pummel,10,Pummel
silv_3r1,8/29/2025,,False,False,0.0,M Earth,False,Quarrister,17,Clamble,4,Clamble
silv_3r1,8/29/2025,,False,False,0.0,M Earth,False,Quarrister,17,Clamble,4,Rare Clamble
silv_3r1,8/29/2025,,False,False,,M Bone,False,Withur,15,Banjaw,15,Withur
silv_3r1,8/29/2025,,False,False,0.0,Air,False,Toe Jammer,15,Mammott,15,Maw
silv_3r1,8/29/2025,,False,False,0.0,Air,False,Toe Jammer,15,Mammott,15,Maw
silv_3r1,8/29/2025,,False,False,0.0,Air,False,Toe Jammer,15,Mammott,15,Maw
silv_3r1,8/29/2025,,False,False,0.0,Earth,False,PomPom,10,Clamble,10,Clamble
silv_3r1,8/29/2025,,False,False,10.0,Plant,False,Bowgart,15,T-Rox,15,Bowgart
silv_3r1,8/29/2025,,False,False,10.0,Plant,False,Bowgart,15,T-Rox,15,Bowgart
silv_3r1,8/29/2025,,False,False,10.0,Cold,False,Bowgart,10,Furcorn,10,Rare Furcorn
silv_3r1,8/29/2025,,False,False,10.0,Cold,False,Bowgart,10,Furcorn,10,Bowgart
silv_3r1,8/29/2025,,False,False,10.0,Air,False,T-Rox,10,Maw,6,T-Rox
silv_3r1,8/29/2025,,False,False,10.0,Air,False,T-Rox,10,Maw,6,T-Rox
silv_3r1,8/29/2025,,False,False,0.0,Water,False,Pummel,10,Fwog,10,Pummel
silv_3r1,8/29/2025,,False,False,0.0,Earth,False,PomPom,10,Clamble,10,Clamble
silv_3r1,8/29/2025,,False,False,0.0,Earth,False,PomPom,10,Clamble,10,Clamble
silv_3r1,8/29/2025,,False,False,10.0,Psychic,False,Rare Tapricorn,18,Rare Periscorp,18,Rare Toe Jammer
silv_3r1,8/29/2025,,False,False,10.0,Psychic,False,Rare Periscorp,18,Rare Rooba,18,Periscorp
silv_3r1,8/29/2025,,False,False,10.0,Psychic,False,Rare Periscorp,18,Rare Rooba,18,Rooba
silv_3r1,8/29/2025,,False,False,0.0,Bone,False,Withur,16,Uuduk,7,triple
silv_3r1,8/29/2025,,False,False,0.0,Shanty,False,Punkleton,15,Yool,15,Yool
silv_3r1,8/29/2025,,False,False,0.0,M Plant,False,Bowgart,10,Rare T-Rox,10,Rare Bowgart
silv_3r1,8/29/2025,,False,False,0.0,M Plant,False,Entbrat,18,Rare Entbrat,17,Entbrat
silv_3r1,8/29/2025,,False,False,0.0,M Cold,False,Deedge,17,Bowgart,4,Rare Bowgart
silv_3r1,8/29/2025,,False,False,0.0,M Cold,False,Mammott,10,Potbelly,10,Furcorn
silv_3r1,8/29/2025,,False,False,0.0,M AIr,False,Riff,16,T-Rox,10,T-Rox
silv_3r1,8/29/2025,,False,False,0.0,M AIr,False,Riff,16,T-Rox,10,Reebro
silv_3r1,8/29/2025,,False,False,0.0,M Water,False,Shellbeat,16,Pummel,10,Pummel
silv_3r1,8/29/2025,,False,False,0.0,M Water,False,Shellbeat,16,Pummel,10,Rare Pummel
silv_3r1,8/29/2025,,False,False,0.0,M Earth,False,PomPom,10,Reedling,10,Rare Noggin
silv_3r1,8/29/2025,,False,False,0.0,M Earth,False,PomPom,10,Reedling,10,Reedling
silv_3r1,8/29/2025,,False,False,,M Bone,False,Withur,15,Uuduk,15,Withur
silv_3r1,8/30/2025,,False,False,10.0,Air,False,T-Rox,10,Maw,6,T-Rox
silv_3r1,8/30/2025,,False,False,10.0,Air,False,T-Rox,10,Maw,6,Rare T-Rox
silv_3r1,8/30/2025,,False,False,0.0,Light,False,Rare Furcorn,15,Furcorn,15,Furcorn
silv_3r1,8/30/2025,,False,False,0.0,Light,False,Rare Furcorn,15,Furcorn,15,Furcorn
silv_3r1,8/30/2025,,False,False,0.0,Bone,False,Withur,16,Uuduk,15,Uuduk
silv_3r1,8/30/2025,,False,False,0.0,M Cold,False,Mammott,10,Potbelly,10,Furcorn
silv_3r1,8/30/2025,,False,False,,M Bone,False,Withur,15,Uuduk,15,Uuduk
silv_3r1,8/30/2025,,False,False,10.0,Plant,False,Bowgart,15,T-Rox,15,T-Rox
silv_3r1,8/30/2025,,False,False,10.0,Plant,False,Bowgart,15,T-Rox,15,Rare T-Rox
silv_3r1,8/30/2025,,False,False,10.0,Cold,False,Potbelly,4,Rare Mammott,10,Furcorn
silv_3r1,8/30/2025,,False,False,10.0,Cold,False,Potbelly,4,Rare Mammott,10,Furcorn
silv_3r1,8/30/2025,,False,False,10.0,Air,False,T-Rox,10,Maw,6,Maw
silv_3r1,8/30/2025,,False,False,10.0,Air,False,T-Rox,10,Maw,6,T-Rox
silv_3r1,8/30/2025,,False,False,0.0,Water,False,Shellbeat,17,Pummel,10,Pummel
silv_3r1,8/30/2025,,False,False,0.0,Water,False,Shellbeat,17,Pummel,10,Rare Pummel
silv_3r1,8/30/2025,,False,False,0.0,Earth,False,PomPom,10,Clamble,10,PomPom
silv_3r1,8/30/2025,,False,False,0.0,Earth,False,PomPom,10,Clamble,10,PomPom
silv_3r1,8/30/2025,,False,False,0.0,Light,False,Rare Furcorn,15,Furcorn,15,Furcorn
silv_3r1,8/29/2025,,False,False,10.0,Psychic,False,Rare Rooba,18,Rare Periscorp,18,Rare Theremind
silv_3r1,8/30/2025,,False,False,0.0,M Plant,False,Entbrat,17,Rare Entbrat,17,Rare Entbrat
silv_3r1,8/30/2025,,False,False,0.0,M Water,False,Shellbeat,16,Pummel,10,Pummel
silv_3r1,8/30/2025,,False,False,0.0,M Water,False,Shellbeat,16,Pummel,10,Pummel
silv_3r1,8/30/2025,,False,False,0.0,M Earth,False,PomPom,10,Reedling,10,Rare Noggin
silv_3r1,8/30/2025,,False,False,,M Bone,False,Banjaw,15,Uuduk,15,Uuduk
